SH_Price,New_Price,Brand,Model,Memory,Color,Condition,Ram,Resolution,Battery_size,No_Rear_Cameras,Model_year,Rating,Date_Extracted
1799,3200,Huawei, P40 Pro Dual Sim,256,Grey,  Bun,8,1200,4200,3,2020,4.4,30.04.2022
1879,3200,Huawei, P40 Pro Dual Sim,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,Black,  Bun,8,1200,4200,3,2020,4.4,30.04.2022
1879,3200,Huawei, P40 Pro Dual Sim,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1879,3200,Huawei, P40 Pro Dual Sim,256,Grey,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1879,3200,Huawei, P40 Pro Dual Sim,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1879,3200,Huawei, P40 Pro Dual Sim,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro Dual Sim,256,White,  Excelent,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro Dual Sim,256,Black,  Excelent,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro Dual Sim,256,Black,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro Dual Sim,256,Gold,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro Dual Sim,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
2099,3200,Huawei, P40 Pro Dual Sim,256,White,  Ca Nou,8,1200,4200,3,2020,4.4,08.04.2022
2099,3200,Huawei, P40 Pro Dual Sim,256,White,  Ca Nou,8,1200,4200,3,2020,4.4,08.04.2022
2099,3200,Huawei, P40 Pro Dual Sim,256,White,  Ca Nou,8,1200,4200,3,2020,4.4,08.04.2022
2459,4000,Huawei, P40 Pro Plus,512,Black,  Bun,8,1200,4200,4,2020,4.5,30.04.2022
2449,4000,Huawei, P40 Pro Plus,512,Black,  Bun,8,1200,4200,4,2020,4.5,08.04.2022
1249,1500,Xiaomi, Poco F3 5G,128,Black,  Foarte Bun,6,1080,4520,3,2021,4.2,30.04.2022
1299,1500,Xiaomi, Poco F3 5G,128,Black,  Ca Nou,6,1080,4520,3,2021,4.2,30.04.2022
1299,1500,Xiaomi, Poco F3 5G,128,White,  Ca Nou,6,1080,4520,3,2021,4.2,30.04.2022
1279,1500,Xiaomi, Poco F3 5G,128,White,  Excelent,6,1080,4520,3,2021,4.2,30.04.2022
1299,1500,Xiaomi, Poco F3 5G,128,Black,  Ca Nou,6,1080,4520,3,2021,4.2,08.04.2022
1299,1500,Xiaomi, Poco F3 5G,128,Black,  Ca Nou,6,1080,4520,3,2021,4.2,08.04.2022
1299,1500,Xiaomi, Poco F3 5G,128,Black,  Ca Nou,6,1080,4520,3,2021,4.2,08.04.2022
949,1200,Xiaomi, Poco X3 Pro,128,Blue,  Excelent,6,1080,5160,4,2021,4.1,08.04.2022
1039,1300,Xiaomi, Poco X3 Pro,256,Blue,  Ca Nou,6,1080,5160,4,2021,4.1,08.04.2022
979,1200,Xiaomi, Poco X3 Pro,128,Blue,  Ca Nou,6,1080,5160,4,2021,4.1,08.04.2022
979,1200,Xiaomi, Poco X3 Pro,128,Blue,  Ca Nou,6,1080,5160,4,2021,4.1,08.04.2022
979,1200,Xiaomi, Poco X3 Pro,128,Blue,  Ca Nou,6,1080,5160,4,2021,4.1,08.04.2022
789,1000,Xiaomi, Redmi Note 10 5G,64,Blue,  Ca Nou,4,1080,5000,3,2021,3.5,30.04.2022
789,1000,Xiaomi, Redmi Note 10 5G,64,Blue,  Ca Nou,4,1080,5000,3,2021,3.5,30.04.2022
789,1000,Xiaomi, Redmi Note 10 5G,64,Blue,  Ca Nou,4,1080,5000,3,2021,3.5,30.04.2022
859,1050,Xiaomi, Redmi Note 10 5G,128,Grey,  Ca Nou,4,1080,5000,3,2021,3.5,30.04.2022
839,1050,Xiaomi, Redmi Note 10 5G,128,Grey,  Excelent,4,1080,5000,3,2021,3.5,30.04.2022
969,1300,Xiaomi, Redmi Note 10 Pro,64,Blue,  Excelent,6,1080,5020,4,2021,4.2,30.04.2022
729,1100,Xiaomi, Redmi Note 10S,64,Blue,  Foarte Bun,4,1080,5000,4,2021,4.3,30.04.2022
749,1000,Xiaomi, Redmi Note 8 Pro,128,Black,  Foarte Bun,4,1080,4500,4,2019,4.1,30.04.2022
689,950,Xiaomi, Redmi Note 8 Pro,64,Blue,  Foarte Bun,4,1080,4500,4,2019,4.1,30.04.2022
769,1000,Xiaomi, Redmi Note 8 Pro,128,Black,  Excelent,4,1080,4500,4,2019,4.1,30.04.2022
749,1000,Xiaomi, Redmi Note 8 Pro,128,Blue,  Foarte Bun,4,1080,4500,4,2019,4.1,30.04.2022
599,850,Xiaomi, Redmi Note 9,64,Green,  Foarte Bun,3,1080,5020,4,2020,3.2,30.04.2022
599,850,Xiaomi, Redmi Note 9,64,Grey,  Foarte Bun,3,1080,5020,4,2020,3.2,30.04.2022
779,1000,Xiaomi,Redmi Note 10 5G,64,Grey,  Ca Nou,4,1080,5000,3,2021,4.1,08.04.2022
849,1050,Xiaomi,Redmi Note 10 5G,128,Grey,  Ca Nou,4,1080,5000,3,2021,4.1,08.04.2022
849,1050,Xiaomi,Redmi Note 10 5G,128,Grey,  Ca Nou,4,1080,5000,3,2021,4.1,08.04.2022
849,1050,Xiaomi,Redmi Note 10 5G,128,Grey,  Ca Nou,4,1080,5000,3,2021,4.1,08.04.2022
1039,1400,Xiaomi,Redmi Note 10 Pro,128,Blue,  Ca Nou,6,1080,5020,4,2021,4.2,08.04.2022
739,1000,Xiaomi,Redmi Note 8 Pro,128,Blue,  Foarte Bun,4,1080,4500,4,2019,4.1,08.04.2022
719,1000,Xiaomi,Redmi Note 8 Pro,128,White,  Bun,4,1080,4500,4,2019,4.1,08.04.2022
589,850,Xiaomi,Redmi Note 9,64,Grey,  Foarte Bun,3,1080,5020,4,2020,3.2,08.04.2022
